CustomerID,CreditScore,TransactionAmount,AccountBalance,TransactionType,TransactionTimestamp,PortfolioRiskScore,NumPreviousDefaults,CustomerIncome,InvestmentRatio,Class
60a80295-8dd7-4824-863f-f249c91c0323,806,6462.87,47169.33,1,2025-02-26 22:29:17.792461,0.79,2,111779.21,0.41,1
9d7a44b2-f2e9-4d43-8346-c0b895ebf281,527,2777.8,5591.56,1,2025-01-13 08:18:53.150749,79.18,4,117880.21,0.07,0
ef8d4d2b-bbac-4775-814f-52140b6d394d,454,7707.94,36508.23,1,2025-02-16 14:58:56.462550,30.05,2,193566.05,0.48,1
1114fd12-4e45-4200-aa04-5687d87a2784,841,7995.33,20171.83,1,2025-01-30 19:11:59.744520,43.26,0,144192.1,0.42,1
d471dd1c-320c-45e7-90dc-be46d49794e4,838,8409.17,27846.6,1,2025-02-23 02:54:30.172036,78.05,4,99516.71,0.37,1
5043b057-2265-4915-bf8a-46d821685693,780,1895.33,12886.01,0,2025-03-25 19:18:54.662414,25.01,4,190318.63,0.36,0
a1999d0a-cb50-4eb4-9337-f6d78d0a195b,436,7994.88,3774.39,1,2025-02-11 13:16:10.353426,11.26,1,21644.68,0.15,1
e0ba505d-e44c-4348-afb1-6885f966d2ff,680,2623.08,28200.59,0,2025-01-29 01:02:29.280690,68.11,2,157260.35,0.49,0
ec28211d-7762-4002-a211-aea8c45f4e80,756,3003.72,42799.46,0,2025-03-04 18:14:25.877166,67.19,5,149779.69,0.33,0
456d14c7-0730-40a2-8b64-9e85f49311c5,647,5743.4,30796.32,0,2025-01-19 15:39:19.194191,72.26,1,43657.04,0.44,1
46af8754-af2e-4635-8028-b0a7ae83075d,837,4151.57,47485.28,1,2025-02-23 07:49:36.117755,15.51,3,128468.68,0.24,0
4c42b07f-a772-4a42-aba6-ddb927baa867,361,341.23,7399.1,1,2025-03-13 01:03:31.317189,85.13,1,129083.82,0.31,0
0fd6d05d-0a5e-4d25-b560-7a3d737097fd,604,4952.91,32085.7,1,2025-03-07 17:04:22.092339,8.75,2,120579.11,0.21,0
e729978e-96b6-442e-bfe2-d4221ce631bb,473,8811.09,25265.72,1,2025-01-11 18:26:10.077507,74.75,3,108591.97,0.43,1
75a93541-e80c-4f02-86cd-2b96392f0fca,764,5025.03,47131.37,1,2025-02-12 03:37:13.818458,62.67,2,27132.04,0.13,1
d141cb6f-ea16-441e-bbb9-c36f8b38ca9a,740,8593.82,42594.37,1,2025-01-09 15:21:19.102591,87.79,0,163729.51,0.07,1
ab76b109-bd5d-4741-8052-20b6f6e3df67,602,8430.2,35185.88,1,2025-03-04 10:21:02.228648,37.37,4,66997.75,0.13,1
65d558a6-8d64-4d10-b62f-4628944092a0,616,6818.51,43394.81,0,2025-01-19 08:54:16.415749,51.14,5,32768.62,0.28,1
4efb8f18-0e11-487f-818f-e986ae0aa184,630,81.7,27441.31,1,2025-02-28 10:24:50.178515,80.21,0,115392.52,0.41,0
0aadb789-16c3-429e-b9e7-83cb661a10d8,783,32.5,18030.31,0,2025-01-01 16:43:54.996149,44.94,1,64121.3,0.34,0
ad4c0641-a2cb-4039-b738-9e0f5307012d,734,4908.31,23851.05,0,2025-03-08 13:37:00.445202,53.46,0,117182.9,0.15,0
7d6d2811-503d-404f-8679-cea9946b2606,361,2126.81,47791.98,0,2025-01-26 03:49:16.766013,24.17,5,61639.04,0.09,1
0aa58460-b916-4664-b0f1-a26198409f41,470,7783.25,45517.66,0,2025-03-26 13:00:08.785997,78.08,0,30296.6,0.1,1
d409187d-e032-4a9a-bf7c-41611a809716,433,8772.75,18319.52,0,2025-03-10 18:04:22.737416,84.96,5,60930.3,0.08,1
7bd4add9-a22e-40fe-8aca-a41fcae393d9,754,288.83,24038.89,0,2025-01-05 00:50:32.122917,62.04,5,38611.54,0.08,0
d4a34c02-b4cf-401e-9636-5b2ab1d9e5aa,710,6195.35,39045.3,0,2025-02-01 12:51:00.092564,57.98,5,130392.32,0.47,1
95eba5db-1796-4c22-8a37-9118d0b35376,478,2589.65,48950.5,0,2025-02-21 23:32:48.971725,74.39,3,80556.55,0.18,1
997c67d6-fbb5-4306-97de-fdd21f4ab2d6,686,1812.78,48139.09,1,2025-01-13 02:22:11.400503,45.32,5,92027.9,0.19,0
36af6be4-c7aa-41ab-9b79-24eb38adfe04,368,6222.91,47412.03,0,2025-01-08 15:45:42.151198,80.77,1,167193.92,0.06,1
6dd4548c-107e-4bec-8b29-c6a1b2768180,700,9458.53,47710.59,0,2025-01-11 20:27:33.088375,23.72,3,110218.91,0.16,1
dbd8846e-75de-468b-90f5-a096fb34ba51,596,3848.03,42008.27,0,2025-03-28 13:41:26.638408,70.77,5,111544.44,0.22,0
9cf714e8-36aa-4e55-9093-3b688b8c5d16,742,3340.98,41018.63,0,2025-03-10 15:05:06.666648,66.9,4,102691.24,0.07,0
500505cc-07eb-433d-8d59-b207300ce015,378,8600.11,20073.1,1,2025-02-28 09:13:09.040998,11.7,3,66929.63,0.47,1
8b455b15-f792-40ce-b54f-78e0a5181cb0,436,4062.07,46261.01,0,2025-01-21 14:17:40.753615,70.98,4,122059.59,0.12,1
9a95b243-a0fd-4af9-8415-52a74fdb061f,732,240.6,24684.84,0,2025-02-28 20:48:41.545955,25.84,4,34617.61,0.31,0
c38440ae-65f5-4bbe-b370-a32eca8bb187,340,8740.96,14577.42,0,2025-03-23 08:22:10.884013,93.12,3,188043.65,0.41,1
550939b4-fdff-4b44-bf5b-469f1a77af5c,334,1246.6,44617.45,0,2025-02-17 20:57:02.005906,19.82,2,80844.06,0.26,1
f36bf285-193c-4f6d-98f0-41af706c958a,468,9482.94,8595.4,1,2025-01-13 07:55:45.674181,83.67,0,80620.82,0.15,1
2abeca1e-834b-42c7-aaa0-ba422004e2f0,334,8317.04,37534.01,1,2025-03-21 12:14:38.841880,64.7,1,28684.64,0.11,1
94a06552-6ef1-413f-a1b9-ff8f503ca05e,449,9764.66,15804.19,1,2025-03-04 08:30:40.153603,89.89,2,128049.49,0.46,1
ccf32db9-1e9a-4b79-82be-170b5556ab9d,446,5773.07,9863.9,1,2025-02-08 17:48:53.323277,71.05,1,23293.17,0.06,1
08d230bc-cf91-41f1-af1c-b7ea92f22885,385,36.16,9084.87,1,2025-02-28 12:08:18.363501,77.64,5,31821.05,0.16,0
3e429fbf-0e4a-42ee-b6cd-f02df68c045b,538,8541.2,11249.17,1,2025-03-05 15:52:15.171427,97.24,2,109613.91,0.21,1
bce853db-4712-44fd-a685-3c87f4905787,419,1088.93,32778.4,1,2025-02-07 15:29:55.327605,8.58,5,173541.99,0.18,1
a0be8942-5609-4e6f-a7cd-33c18b0c5d72,484,7769.72,27803.14,1,2025-03-01 18:33:38.863695,19.4,5,137435.67,0.37,1
17f49990-9617-4bd3-bc7b-3ec17e6cd372,627,8995.37,19834.75,0,2025-03-03 20:44:11.607993,53.34,2,76645.98,0.43,1
685e4c82-afeb-4a2a-a72d-5d8f50582e9f,399,6994.92,30792.67,1,2025-01-03 03:13:48.998499,86.85,0,66785.1,0.33,1
70319c86-68d6-4b7a-b99b-2773a52f38b0,573,6380.07,20907.09,0,2025-03-15 03:04:31.106164,50.32,0,110102.65,0.32,1
25adb446-ab70-4f16-a059-f8d587b82875,542,6425.65,28119.51,0,2025-02-19 12:19:49.820181,59.8,0,33036.46,0.15,1
514f23d6-7c89-4320-a992-36278a5dfcb2,590,6066.74,1149.27,1,2025-03-21 01:29:16.602262,51.56,1,52021.8,0.48,1
bd3eabe9-e9a2-4e73-ad21-d6bee2817bcc,500,5008.72,18622.34,0,2025-03-28 02:43:19.566805,38.25,0,85620.86,0.06,1
bda83c40-81a8-4867-8f15-5c03a068308b,533,6401.94,12126.03,0,2025-03-03 06:20:07.291311,90.65,4,86296.47,0.47,1
1375f008-4de7-4f7f-9813-c3a6ed6eafb5,734,9050.41,6376.11,0,2025-01-10 21:52:09.569745,24.28,4,91300.97,0.32,1
5ad78930-bef0-4169-9612-63070c54a0af,451,1370.77,27271.68,1,2025-03-11 07:11:06.777995,41.26,4,100095.67,0.05,1
17f96211-3795-42b8-b65f-eddec3f92a53,829,5336.15,37287.13,1,2025-03-20 22:27:51.095128,14.99,2,155399.5,0.25,1
ba6b4566-9e1c-49d8-b620-619837f6e2f3,540,5110.5,22177.81,0,2025-01-25 07:44:37.931972,74.83,1,83730.48,0.05,1
762d9b67-20e2-4ae7-9f6d-1799e2682ef7,514,439.89,45205.44,0,2025-02-27 12:42:00.928392,9.34,4,24077.08,0.27,0
d4966ea1-9352-4bc7-85bf-27f62c5775dd,775,2459.05,47328.03,0,2025-02-08 09:40:01.182618,87.18,3,192604.32,0.25,0
ba04f595-b493-4850-a983-282d7d6b3c71,339,504.29,33008.2,1,2025-02-08 03:17:35.044007,42.19,3,104680.91,0.22,0
c6d6db20-b095-4b00-a504-a4062a7be371,608,392.87,46824.85,1,2025-01-20 10:57:56.566878,74.46,1,20833.32,0.05,0
21acbaa0-34ca-4b8d-9899-d40f3df2f8ba,380,8970.55,10000.32,0,2025-03-17 19:10:58.841553,49.62,4,153535.07,0.37,1
687327eb-e8d6-49f0-b762-58b9b8ea4731,773,4368.82,47141.73,1,2025-03-12 02:11:10.354353,36.88,3,71963.7,0.34,0
bded71a2-8eac-4eb7-a1d4-6f863f5d1cbf,516,762.41,29309.89,1,2025-01-13 07:52:12.298897,5.92,5,38682.36,0.36,0
a6f9bcca-3f8c-4864-b665-5ab035667afa,786,3166.59,5130.22,1,2025-01-18 19:53:25.520702,57.29,0,192785.0,0.43,0
eb97b2a2-c074-4282-898a-3d539ed854bd,806,3135.34,9127.93,0,2025-01-04 08:04:39.515449,64.58,5,97564.39,0.09,0
ac2649e9-a43e-4229-bf92-41bdff280006,681,9503.74,4456.1,0,2025-02-28 16:41:23.524779,33.97,4,99196.49,0.06,1
3671e10e-b755-49f8-aeb8-3af1f297e73c,771,7901.78,15000.65,1,2025-01-31 06:32:52.449765,42.39,5,151622.61,0.28,1
9a737bff-f968-4587-a15d-6d1e2cb138f4,359,5607.19,30620.22,0,2025-01-23 00:43:19.209372,62.15,2,106449.25,0.29,1
f4b13976-2ad0-4a8e-8efb-950ad426fd93,552,6599.24,7262.62,1,2025-03-14 13:16:20.566041,9.4,0,129169.64,0.11,1
63e5fe78-812b-488f-ac88-84258ef9a202,486,2435.09,15160.0,0,2025-01-20 18:29:48.146313,65.82,5,142844.5,0.46,1
957259b6-a8c6-487e-986b-9a2088c2db6f,419,3814.0,20637.09,1,2025-02-21 00:29:54.952456,61.31,2,184769.28,0.1,1
da74955e-0826-406b-9c9e-8bf9064507a6,703,1738.68,47777.41,0,2025-02-13 02:22:15.866255,92.79,5,174439.94,0.15,0
89537140-cb05-4897-9782-7ccb2d094126,372,4283.03,22816.8,0,2025-02-28 06:58:23.241868,82.01,3,100747.01,0.12,1
ea70af02-3d2c-41e3-ab9d-b39cb5895191,372,2037.88,8545.6,1,2025-01-17 22:33:25.449004,10.33,3,190971.23,0.4,1
66cdb6f4-54f9-4f7c-bb14-5ebff40f0df7,724,6326.74,27684.01,0,2025-02-28 18:45:03.554955,2.57,4,182362.7,0.28,1
caa1c8cd-fa83-4da2-8250-f28af923cbc4,380,4294.84,17453.8,1,2025-01-24 13:59:17.824227,16.5,5,84774.45,0.48,1
4a71226c-1b44-44a7-83cd-9c28b914e94b,355,9055.52,7086.81,0,2025-02-18 06:02:49.652501,74.08,1,142769.23,0.23,1
fa5aada5-ccf4-4f58-91af-77b303355127,656,132.19,12853.84,1,2025-02-19 21:44:51.593316,50.75,5,136722.09,0.32,0
44f4f957-55ac-4776-a3af-db4ac2b540f8,830,6898.61,20635.79,0,2025-03-12 02:25:44.151522,65.23,0,142119.01,0.19,1
96b0fe14-461f-4c95-bb2c-fca860614864,765,1192.04,44056.33,1,2025-03-04 07:53:43.482124,13.49,3,186792.57,0.47,0
74868fc4-9b0b-4af1-bcec-4a886580845a,574,6814.7,25111.83,1,2025-03-06 20:04:40.308952,29.86,5,108703.72,0.29,1
f055e2dc-41f1-4e9e-8c3a-a31812c55e33,568,6638.83,7682.28,0,2025-01-19 13:43:59.828875,33.43,0,157830.03,0.37,1
43d300b2-1828-4fac-86d5-7fe20007c1e7,588,9227.77,5554.04,1,2025-03-02 08:49:41.244199,41.35,2,51466.57,0.42,1
16959d7d-4f11-48a3-a8ee-334cca7cf4e6,621,1620.76,12792.64,0,2025-03-27 13:31:32.614316,34.73,2,120620.44,0.46,0
a3a8de1d-e9c1-42a0-9eac-240bff0d3f45,416,5505.58,5389.68,0,2025-02-10 00:22:14.802873,58.57,4,164956.11,0.26,1
8979666f-f866-4f40-8356-6e0acad20417,794,495.08,1446.64,0,2025-03-10 05:17:53.372689,64.16,5,95420.23,0.31,0
3e66102b-6503-499e-927a-cefd56c6a5bd,494,8273.57,4780.94,0,2025-01-19 13:45:31.322201,73.34,3,59115.26,0.2,1
95d8a53c-b966-476e-b7c2-d0f28a601611,600,7411.33,36557.04,1,2025-01-09 03:36:18.676533,91.49,3,37510.02,0.35,1
c7806f18-3485-4cfd-ad58-d6b1288fe89e,379,7659.57,5737.31,1,2025-03-09 08:34:52.085681,40.28,4,39878.95,0.05,1
bf644da2-eb51-4d53-a025-dc82accd3be3,569,413.29,35720.04,1,2025-02-08 11:07:14.526296,91.62,0,143066.81,0.19,0
87dc8b0b-ffe3-41e9-8ef8-6a8d50b95630,512,3724.17,31203.59,1,2025-02-04 01:35:12.037204,84.23,2,84277.61,0.32,0
5c0d867e-7a4a-41e9-bdfd-4408fcde3e57,825,7009.34,14724.87,1,2025-02-12 21:04:49.561996,79.85,4,48651.1,0.3,1
921167c4-18fe-4c7c-b1b8-0bf5f328aa83,351,1383.09,17898.13,1,2025-02-17 11:57:16.912750,59.59,2,96227.1,0.23,1
34fcd358-e725-4f7a-a34a-24956dd50dc0,624,3172.6,44579.14,1,2025-02-17 14:30:49.315719,38.16,2,121803.07,0.34,0
ffcf3308-7761-4af0-958c-4f1a4658d798,781,5292.41,37223.68,1,2025-02-04 21:27:24.427548,5.28,2,124412.63,0.43,1
e2f03475-84ca-4a21-9818-bf102f65e129,508,3599.91,18926.57,0,2025-02-03 08:29:03.925601,20.28,3,189635.25,0.48,0
4289610f-c365-477d-acfb-ed0aa79db9f1,397,2756.0,41827.85,0,2025-02-04 23:49:43.986012,48.48,3,150728.49,0.34,1
456164bf-3ae6-4c1e-9d01-7665e7f24bc0,477,7054.12,42021.25,0,2025-03-16 15:12:20.460287,51.0,0,116241.05,0.38,1
e2f273d5-4479-4f83-8c80-7fc8868e9139,789,5444.9,9385.34,0,2025-03-20 22:19:19.471430,70.53,3,57692.95,0.16,1
39b34342-03b4-43e4-ba11-8c467c17929f,703,7186.98,49090.2,0,2025-03-24 06:11:51.555250,6.67,2,97510.96,0.35,1
867e012f-b9b8-40f5-9cd0-dd2d23d61053,662,9631.72,48525.63,0,2025-03-16 10:59:00.866100,30.7,2,88375.7,0.22,1
7d9967f3-7f7e-4e5c-a43e-c93a37cb8b0d,337,1549.98,15828.31,1,2025-02-20 12:53:27.794777,39.47,0,47596.9,0.4,1
9f560eea-059e-4ca5-8e59-99ee4e8e4348,328,477.14,36064.78,0,2025-03-10 11:35:52.000768,50.18,3,101490.79,0.12,0
a558c3d4-5ca5-4249-b8ac-2e2ce6012f16,324,3833.35,34207.91,1,2025-01-05 08:48:08.301894,89.26,2,109865.21,0.16,1
e4378656-28dd-4373-b3b7-c46194f17149,550,8488.64,3098.82,1,2025-03-19 10:05:01.620858,20.42,2,113769.21,0.43,1
8cbe8f3b-a56f-4cce-89b7-3045c8562728,565,4255.16,15271.22,1,2025-01-15 17:23:43.264715,35.19,5,39666.82,0.35,0
c0234eef-39c0-4407-8a71-f3e96d950d32,315,3508.45,22742.0,0,2025-01-15 18:32:09.541832,82.57,1,89789.77,0.49,1
b824b2aa-9f08-4828-b9ba-cf6a1146619c,310,5615.27,13782.43,0,2025-02-15 01:03:09.373502,12.3,3,150592.8,0.43,1
bd2079c6-b278-4474-a75c-436354ac1520,535,944.66,21696.06,0,2025-03-01 02:17:51.008026,41.69,3,96966.3,0.46,0
3ee5fffc-26a4-4989-a13d-0beb291a03cc,317,1179.78,41606.94,0,2025-01-09 01:22:10.277226,47.17,4,143764.81,0.23,1
1cb924a9-feb6-4f0f-a7b7-258b28e5869f,301,6958.76,44172.04,0,2025-02-21 19:58:55.012695,30.65,4,42700.63,0.31,1
274fa19b-4de3-4e1f-a4eb-933671d2a9b2,828,2620.69,2951.64,1,2025-03-24 14:17:12.636534,90.47,4,138699.6,0.22,0
6307ee07-d786-426d-b301-91a60b35b0a1,663,9102.24,25381.78,1,2025-02-03 12:43:55.382218,78.27,5,105886.78,0.44,1
697f7874-8c2a-4ea1-9272-cea9f4cd8c03,521,1419.74,24016.63,1,2025-03-04 22:51:17.982424,41.57,3,181406.13,0.47,0
8216fac0-35e3-4b37-bd24-3e4098d8ebfb,719,6653.76,9407.18,1,2025-01-17 03:12:14.739124,96.54,5,187052.61,0.41,1
67786c33-ab82-41a4-aa80-ba8af5c07100,769,3578.33,4364.46,0,2025-02-08 23:41:32.362305,87.74,3,122499.74,0.28,0
f716f446-7397-455b-9cfa-4b33991e9714,586,2585.61,44951.11,1,2025-02-26 09:49:37.076843,57.24,5,82644.41,0.12,0
cfb5c998-9c90-4ff7-bc84-f2326a8414e6,471,5946.68,18679.17,0,2025-03-11 23:21:30.710050,73.49,3,199391.45,0.42,1
a8fa9356-4600-4fb0-aa92-911eff061b69,605,2655.15,39599.58,1,2025-01-23 13:33:37.357181,37.55,1,161693.55,0.05,0
82c4b80e-080d-4bdc-859b-6940ea6be145,387,7781.22,10055.02,0,2025-01-10 00:53:46.500916,99.87,5,188398.63,0.06,1
5640be64-0460-4cfd-8ed9-8b9b44046787,716,4476.78,34921.97,1,2025-01-12 05:24:42.287854,60.81,4,150149.94,0.09,0
7d7035a4-e594-40dd-b83e-af456194394a,399,2826.28,9630.88,0,2025-03-23 00:04:39.909042,27.2,5,59408.11,0.34,1
b239c545-3999-4a0b-b800-7aa408676942,471,3616.05,26800.22,0,2025-03-22 02:11:51.442965,18.86,2,101441.06,0.13,1
f6de323f-e74f-4ff3-a461-7f1f23ec3134,574,5121.84,19874.97,1,2025-01-12 13:03:35.334775,45.2,2,121754.92,0.36,1
7843b05b-d486-489a-a2bc-ccf4d3e6ff3a,417,3424.11,34099.43,0,2025-03-03 15:34:32.849683,23.83,0,57572.65,0.25,1
8069bc25-e5b1-474a-8240-7b878f0e99d3,385,8654.99,32944.47,1,2025-03-15 22:35:52.734994,66.25,0,95244.36,0.18,1
c2d63e19-deda-4a6a-a694-44299988dca2,534,8772.3,21438.99,1,2025-03-14 00:09:15.141882,87.38,0,104358.17,0.35,1
4a9ef252-f737-44c9-bb0a-48c7b46b0e07,727,2823.68,38576.02,0,2025-03-09 16:51:19.066613,65.48,3,198383.2,0.44,0
86dd7b93-3888-4101-ac63-dc739683dbcc,392,6528.34,481.86,0,2025-01-13 15:07:36.094752,11.74,0,108674.39,0.2,1
70dc4367-7019-4c27-a529-64aec88a8a8f,660,9771.11,16618.53,1,2025-01-09 04:36:32.066309,70.7,5,97548.23,0.34,1
f63efa17-e6fb-47a7-9f69-a5f34926a958,812,5037.42,3934.53,0,2025-03-03 22:41:27.652233,48.86,5,92102.56,0.35,1
13ae1e0e-b0ed-4791-873a-cc017699b9fa,563,5310.3,25243.87,0,2025-03-06 20:42:57.492760,2.91,1,130804.4,0.19,1
0c01de15-0cce-4866-bea3-35a9062de7a8,359,7377.73,37629.21,0,2025-03-09 09:39:49.576436,94.15,0,116548.95,0.24,1
8ccb68d4-692c-4d3e-ba2b-fea0187388b6,634,3675.27,15799.92,1,2025-03-27 13:15:29.470501,9.19,3,60009.77,0.4,0
956c677b-e071-44fd-aaaa-58b9185eefff,335,5158.58,20638.89,1,2025-02-04 21:06:20.315150,51.33,2,71852.85,0.1,1
99ce4cdd-9420-490c-947e-d38727547b1f,642,1005.07,35077.29,0,2025-03-04 22:32:38.191872,64.87,1,66148.73,0.21,0
d7408e53-74d9-4ff9-afca-20857c18df06,483,2114.84,44913.15,1,2025-02-22 18:32:18.823339,34.89,4,153048.53,0.06,1
1d33925f-f4a5-48ac-b410-45518ddd8ae5,829,2766.72,40685.07,1,2025-02-20 22:26:05.557871,43.8,5,32827.9,0.1,0
86865d0d-acfa-4d34-b2a7-92d12325fec8,517,8613.78,13115.63,0,2025-03-24 10:00:39.075660,49.8,0,166773.58,0.44,1
b6d18b1c-f085-481a-a863-27730c470514,758,8451.67,28256.32,1,2025-01-14 18:00:30.493304,95.18,0,55219.46,0.3,1
19b61ab6-e6a5-4b6d-bf85-b4fe2fe9a82f,832,2528.43,28863.06,1,2025-03-13 19:22:06.637572,47.95,1,160780.74,0.22,0
e9bab66e-6e95-4681-82e6-ec817c3f8d48,371,3290.84,29891.95,0,2025-03-09 21:24:19.626825,18.41,3,83416.97,0.36,1
e7c2ede4-f2f4-4ffe-aff5-9ef385206c78,548,460.36,47218.14,1,2025-02-22 09:27:12.975733,6.48,5,111486.01,0.32,0
4c5007aa-9fb2-4745-8d65-ab4d197bafc6,807,3866.19,29952.33,1,2025-03-17 13:09:32.057142,61.9,5,39152.14,0.18,0
16bb2770-21f1-4899-9cdd-eba68208666c,525,7948.52,18590.22,1,2025-03-14 02:16:37.481376,25.38,1,106426.16,0.12,1
2baf06bb-73fd-4918-806a-def3430f9e91,818,106.45,47890.77,1,2025-03-09 23:03:46.780100,18.2,0,63253.67,0.11,0
8e57240b-37f0-4aa5-ae57-03881fea1b48,475,6449.52,34385.78,1,2025-01-09 02:12:24.509828,71.23,1,95378.86,0.29,1
59c5b531-b3a3-4a9d-9606-be34bd36e7fa,658,5571.98,28665.0,1,2025-01-31 07:34:26.107869,28.92,5,62634.16,0.14,1
f4493e3f-96c8-4a8a-9f2e-8e960a1f9778,527,4379.69,7875.21,0,2025-02-16 17:42:32.218484,91.92,2,30328.93,0.33,0
c0e1d286-0b19-48b1-b8b0-eca901a4aa03,468,7813.22,18599.22,1,2025-01-04 16:36:43.231747,95.98,2,42866.19,0.26,1
5f79b3bb-3e02-4205-a0cf-4b57b5861b25,430,2830.76,16123.8,1,2025-01-13 02:44:13.122105,64.0,3,68758.04,0.21,1
ac40db39-faa8-490d-8eb0-0760c92031b7,469,9744.6,12696.82,0,2025-03-07 10:07:10.593228,9.98,2,41665.64,0.21,1
c465c7a5-fbf3-436f-892b-9660cbcf3e12,733,7737.59,27903.95,0,2025-03-25 04:37:38.497876,45.08,3,133946.49,0.05,1
48695e19-18e1-4c1e-b20b-ec0e719382af,767,6169.24,29164.31,0,2025-01-19 12:18:44.039883,23.17,5,54469.07,0.26,1
e85a570d-c6c7-46a8-aa35-40b72125c73f,826,6342.53,11409.7,0,2025-02-24 23:25:15.723809,69.89,1,196721.33,0.35,1
74b8f7dd-b621-46e8-864f-cc06fb6515a9,334,6578.89,4418.71,1,2025-03-12 10:35:33.659066,42.76,2,34903.57,0.23,1
c15bf45c-8ac2-41bb-b230-8d3f3ecceb11,812,3612.32,45442.78,1,2025-02-15 06:18:41.882959,84.53,4,191622.86,0.29,0
4b9d65cd-8924-4474-8c62-d8edce62783f,830,3957.79,9148.02,0,2025-02-22 14:11:28.328692,65.28,2,106228.87,0.22,0
45a8e3c7-5652-411e-b095-632edf565f9c,532,2498.49,49542.38,1,2025-03-20 01:28:54.204928,11.76,3,140955.23,0.36,0
99aa0833-287d-4d50-bddd-ac20c6a777a2,779,1999.4,23133.29,0,2025-03-03 05:50:28.478600,86.21,5,119674.07,0.5,0
dd35587b-eba9-4c1e-9892-33afd4692c56,532,5709.78,17181.58,0,2025-01-31 05:12:57.944346,46.88,5,192607.56,0.19,1
273112f8-fe36-4cc7-ada7-4349361afc8d,816,7402.9,30940.47,1,2025-01-24 04:08:06.882949,98.66,4,141483.11,0.19,1
1e47d88a-afe9-4872-bc7a-f51faf7b92aa,418,6201.82,41381.41,1,2025-03-29 07:05:22.161341,76.03,3,69460.55,0.08,1
9f1eeb1b-399d-4252-b065-8da45ab152d8,756,6819.31,5753.59,1,2025-03-19 13:42:54.732591,26.43,2,132135.17,0.3,1
82ff3626-8640-4699-a1dd-4e7d436f794a,407,2248.25,6455.11,0,2025-03-22 15:41:00.788399,65.46,3,183556.45,0.45,1
ceee490f-9d40-449e-8e52-777bcc3b37fb,620,3131.18,22886.61,1,2025-01-15 02:05:16.730323,73.49,4,43840.95,0.09,0
8ecdd2fd-431d-41cf-ac4e-e2f75d6a7241,601,1001.6,44152.57,0,2025-03-20 21:10:45.592526,15.93,4,149180.13,0.24,0
1d7637a2-2112-45e7-9896-84073c13a934,666,8445.31,42939.28,0,2025-01-20 03:12:47.419739,40.13,2,24498.53,0.48,1
6a770368-4b06-40ba-ae0b-c45d1c3aceff,638,417.43,37261.47,0,2025-01-07 16:23:06.363272,93.21,1,79958.55,0.11,0
14a6d069-788a-48fe-a2be-d25fe87decbc,447,1332.45,28488.6,1,2025-01-12 10:30:22.160492,80.63,4,135383.13,0.29,1
2a865939-b6e8-472f-9145-a4525e3dada8,660,8522.66,13153.38,0,2025-01-02 18:05:15.367273,48.96,5,75384.91,0.41,1
5347c93b-96af-4d75-b3bf-1334448d13ed,847,1865.75,8829.03,0,2025-02-06 21:52:37.039993,84.94,1,63868.74,0.18,0
8853ee62-6470-4d91-9eea-b28f6942ae19,569,4218.35,5535.37,0,2025-01-20 03:17:07.254687,26.17,1,51858.9,0.46,0
38f34ca9-4fb3-4f0b-adb1-57038741e90b,818,7227.4,37558.36,0,2025-01-17 19:18:03.518072,38.18,0,51020.46,0.4,1
33691444-338c-44dc-ae53-c1bc5d11f6ae,500,5103.15,16936.74,1,2025-01-29 14:18:28.930012,60.54,4,182920.72,0.48,1
587f769a-6fd6-4a8e-ab4e-26e7898011da,658,4960.24,131.74,1,2025-02-13 06:03:37.056989,31.79,2,167726.18,0.46,0
6b263185-5825-4366-b3a8-570267accbc6,306,4870.63,48166.04,0,2025-03-01 07:05:54.703307,38.67,5,167432.27,0.48,1
87296824-22bc-4148-bb21-95a73edbaaa0,719,1260.15,7272.71,1,2025-01-29 22:30:13.237735,16.65,4,103925.75,0.12,0
6616d380-2234-477c-8f83-0485f453b2b6,673,2759.97,27859.57,0,2025-03-01 06:40:11.977257,79.16,1,47196.73,0.1,0
e5aec8ae-99c1-4e02-a92c-5e6e702c69f5,789,5857.41,40119.28,1,2025-01-19 11:54:06.376258,60.37,5,119476.52,0.17,1
1999b9de-44c6-415d-889c-3896e55556f6,839,2357.3,37925.09,0,2025-01-03 22:35:46.807098,76.19,2,199656.79,0.25,0
cd8d864b-4181-4187-9164-3ecb3b89b653,379,3827.02,2628.99,0,2025-01-14 11:02:44.385704,64.14,5,29526.06,0.48,1
5dda6819-77b3-4387-a595-6887a29255a5,581,9586.46,27052.07,1,2025-02-14 14:17:10.339876,77.6,4,113634.86,0.14,1
2232ea98-86f1-4c30-9293-c60378034451,566,8935.7,35164.71,0,2025-02-08 06:54:05.667652,10.32,1,97381.89,0.24,1
f2a5d35f-ad9d-4ccb-b7ab-b86afdcabc3f,377,6655.31,3295.07,1,2025-02-09 12:09:27.790114,70.13,0,165427.22,0.09,1
46751649-fafd-42db-a696-d56858f6e803,818,5593.32,9694.93,1,2025-03-17 09:46:20.660634,94.28,3,156161.31,0.5,1
fa6f7f4a-b5fe-42b8-aba7-b8826e9cdd58,792,8365.78,10918.72,0,2025-03-03 04:48:35.461140,53.26,1,108775.92,0.26,1
cb8e9cc6-16b5-4f7f-9fd2-c1f0488f7c94,315,1730.88,23062.93,0,2025-02-07 09:30:07.562901,4.05,2,184574.75,0.08,1
